18663:17,302,654,76,616,58,8,866,84,29
18666:17,302,654,616,58,8,866,84,29,650
18686:17,302,654,616,58,8,866,84,29,650
18690:17,302,654,76,616,58,8,866,84,29
18697:8,3704,6503,9289,189,7680,3172,3737,5048,5184
18698:17,302,654,76,616,58,8,866,84,29
18707:17,302,654,76,616,58,8,866,84,29
18709:17,302,654,76,616,58,8,866,84,29
18711:17,302,654,76,616,58,8,866,84,29
18712:17,8,866,650,81,70,518,224,226,138
18713:17,866,650,518,224,226,138,301,361,899
18766:654,76,616,58,8,866,84,29,650,81
18810:17,302,76,8,866,84,29,650,81,70
18815:17,302,654,76,616,58,8,866,84,29
18823:17,302,654,76,616,58,8,866,84,29
18827:17,866,650,518,224,226,138,301,361,899
18836:17,302,654,76,616,58,8,866,84,29
18845:17,302,654,76,616,58,8,866,84,29
18852:17,302,654,76,616,58,8,866,84,29
18885:224,669,262,873,947,1410,901,931,780,429
18887:17,866,650,518,224,226,138,301,361,899
18901:654,76,616,58,8,866,84,29,650,81
18944:8,226,301,669,262,787,873,1119,94,947
18965:224,226,301,669,262,787,873,1119,94,947
18999:17,302,654,76,616,58,8,866,84,29
19001:302,654,76,616,58,8,866,84,29,650
19006:17,302,654,76,616,58,8,866,84,29
19010:17,654,76,616,58,8,866,84,650,81
19019:17,302,654,76,616,58,8,866,84,29
19022:17,70,226,262,873,986,1535,780,1276,5767
19025:17,302,654,76,616,58,8,866,84,29
19030:17,302,654,76,616,58,8,866,84,29
19032:17,302,654,616,58,8,866,84,29,650
19043:17,866,650,518,224,226,138,301,361,899
19046:17,302,654,76,616,58,8,866,84,29
19048:17,302,654,76,616,58,8,866,84,29
19049:17,302,654,76,616,58,8,866,84,29
19050:17,302,654,76,616,58,8,866,84,29
19051:17,654,76,616,58,8,866,84,29,650
19062:17,302,654,76,616,58,8,866,84,29
19065:17,302,654,76,616,58,8,866,84,29
19069:8,262,1119,1276,2548,431,710,1744,441,1002
19070:17,302,654,76,616,58,8,866,84,29
19094:224,301,669,262,873,947,409,1410,901,378
19095:17,302,654,76,616,58,8,866,84,29
19096:17,866,650,518,224,226,138,301,361,899
19097:17,866,650,518,224,226,138,301,361,899
19102:654,76,58,8,866,84,29,81,70,564
19129:17,302,654,76,616,58,8,866,84,29
19130:17,302,654,76,616,58,8,866,84,29
19144:17,302,654,76,616,58,8,866,84,29
19148:17,224,226,301,262,787,873,1119,94,947
19156:301,669,947,1276,225,2955,1539,385,1402,3307
19163:17,8,866,650,518,224,226,138,301,361
19165:17,302,654,76,616,58,8,866,84,29
19174:17,302,654,76,616,58,8,866,84,29
19176:17,866,650,518,224,226,138,301,361,899
19178:17,866,650,518,224,226,138,301,361,899
19184:17,302,654,76,616,58,8,866,84,29
19185:8,262,1119,1276,431,1352,2955,1709,3704,1127
19198:17,866,650,81,70,518,224,226,138,301
19199:17,302,654,76,616,58,8,866,84,29
19240:17,302,654,76,616,58,8,866,84,29
19241:302,654,76,616,58,8,866,84,29,650
19243:17,302,654,76,616,58,8,866,84,29
19244:81,70,226,301,669,262,787,873,1119,94
19246:302,654,76,616,58,8,866,84,29,650
19259:224,301,669,262,873,947,1410,901,931,780
19262:301,947,168,45,429,719,353,1002,953,1539
19265:17,302,654,76,616,58,8,866,84,29
19276:17,302,654,76,616,58,8,866,84,29
19277:17,302,654,76,616,58,8,866,84,29
19304:17,302,654,76,616,58,8,866,84,29
19307:17,866,650,518,224,226,138,301,361,899
19308:302,654,616,58,8,84,29,650,81,70
19309:17,302,654,76,616,58,8,866,84,29
19320:17,302,654,76,616,58,8,866,84,29
19328:17,224,226,301,262,787,873,1119,94,947
19343:224,301,669,262,873,947,1410,901,931,780
19354:17,866,650,518,224,226,138,301,361,899
19355:17,866,650,518,224,226,138,301,361,899
19356:17,866,650,518,224,226,138,301,361,899
19357:17,866,650,518,224,226,138,301,361,899
19400:302,654,76,58,8,866,84,29,650,81
19405:301,669,947,1276,225,2955,1539,385,1402,3307
19410:17,302,654,76,616,58,8,866,84,29
19422:17,302,654,616,58,8,866,84,29,650
19433:17,302,654,76,616,58,8,866,84,29
19434:17,302,654,76,616,58,8,866,84,29
19443:8,262,1119,1276,431,1352,2955,1709,3704,1127
19444:17,866,650,518,224,226,138,301,736,361
19446:17,302,654,76,616,58,8,866,84,29
19447:17,302,654,76,616,58,8,866,84,29
19448:17,866,650,518,224,226,138,301,361,899
19452:17,302,654,76,616,58,8,866,84,650
19462:17,302,654,76,616,58,8,866,84,29
19463:17,302,654,76,616,58,8,866,84,29
19467:302,654,76,616,58,8,866,84,29,650
19468:654,616,58,8,84,29,81,70,564,518
19475:17,866,650,518,224,226,138,301,361,899
19476:669,947,409,378,931,45,1187,398,353,953
19482:17,302,654,76,616,58,8,866,84,29
19498:226,301,669,787,873,1119,947,94,931,103
19503:17,302,654,76,616,58,8,866,84,29
19517:302,654,76,616,58,8,866,84,29,650
19528:17,302,654,76,616,58,8,866,84,29
19541:17,866,650,518,224,226,138,301,361,899
19544:17,302,654,76,616,58,8,866,84,29
19549:17,302,654,76,616,58,8,866,84,29
19554:17,302,654,76,58,866,29,650,81,70
19582:224,226,301,736,669,262,787,873,1119,94
19583:224,301,669,262,873,947,1410,901,931,168
19626:302,654,76,616,58,8,866,84,29,650
19646:17,302,654,76,616,58,8,866,84,29
19680:17,302,654,76,616,58,8,866,84,29
19682:17,302,654,76,616,58,8,866,84,29
19692:17,302,654,76,616,58,8,866,84,29
19705:17,302,654,76,616,58,8,866,84,29
19707:17,302,654,76,616,58,8,866,84,29
19757:17,302,654,76,616,58,8,866,84,29
19759:17,302,654,76,616,58,8,866,84,29
19763:17,866,650,518,224,226,138,301,361,899
19764:17,302,76,616,58,8,866,84,29,650
19768:8,262,1119,1276,431,1352,2955,1709,3704,1127
19774:17,302,654,76,616,58,8,866,84,29
19781:17,302,654,76,616,58,8,866,84,29
19788:17,302,654,76,616,58,8,866,84,29
19814:17,302,654,76,616,58,8,866,84,29
19832:17,302,654,76,616,58,8,866,84,29
19847:17,302,76,616,58,8,866,84,29,650
19852:17,302,654,76,616,58,8,866,84,29
19881:17,302,654,76,616,58,8,866,84,29
19882:302,654,76,616,58,8,866,84,29,650
19887:17,302,654,76,616,58,8,866,84,29
19893:17,302,654,76,616,58,8,866,84,29
19950:17,302,654,76,616,58,8,866,84,29
19965:17,302,654,76,616,58,8,866,84,29
19983:5287,3142,1595,5048,848,3003,11008,2593,3756,6387
19985:17,302,76,616,58,8,866,84,29,81
19996:302,654,76,616,58,8,866,84,29,650
20059:17,302,654,76,616,58,8,866,84,29
20067:17,302,654,76,616,58,8,866,84,29
20073:17,302,654,76,616,58,8,866,84,29
20074:17,302,654,76,616,58,8,866,84,29
20075:17,302,654,76,616,58,8,866,84,29
20094:17,866,650,518,224,226,138,301,361,899
20095:17,302,654,76,616,58,866,84,29,650
20115:17,302,654,76,616,58,8,866,84,29
20116:17,302,654,76,616,58,8,866,84,29
20120:17,302,654,76,616,58,8,866,84,29
20125:17,302,654,76,616,58,8,866,84,29
20160:301,947,168,45,429,719,353,1002,953,1539
20161:17,302,654,616,58,8,866,84,29,650
20166:17,302,654,76,616,58,8,866,84,29
20183:17,866,650,518,224,226,138,301,361,899
20206:17,866,650,518,224,226,138,301,361,899
20208:17,302,654,76,616,58,8,866,84,29
20220:654,76,616,58,8,866,84,29,650,81
20233:8,81,70,224,226,301,669,262,787,873
20234:17,76,616,58,8,866,29,650,81,70
20257:17,302,654,76,616,58,8,866,84,29
20268:17,302,654,76,616,58,8,866,84,29
20294:17,302,654,76,616,58,8,866,84,29
20299:17,302,654,76,616,58,8,866,84,29
20304:17,302,654,76,616,58,8,866,84,29
20305:17,8,224,226,301,262,787,873,1119,947
20316:302,654,76,616,8,866,84,29,81,70
20319:17,866,650,518,224,226,138,301,361,899
20322:17,302,654,76,616,58,8,866,84,29
20327:8,3704,6503,9289,189,7680,3172,3737,5048,5184
20333:17,302,654,76,616,58,8,866,84,29
20334:17,302,654,616,58,8,866,84,29,650
20360:17,76,616,58,8,84,29,650,81,70
20378:302,654,76,616,58,8,866,84,29,650
20379:17,302,654,76,616,58,8,866,84,29
20380:17,302,654,76,616,58,8,866,29,650
20381:17,302,654,76,616,58,8,866,84,29
20394:17,302,654,76,616,58,8,866,84,29
20395:224,301,669,262,873,947,1410,901,931,168
20409:17,302,654,76,616,58,8,866,84,29
20420:17,302,654,76,616,58,8,866,84,29
20438:17,302,654,76,616,58,8,866,84,29
20439:17,302,654,76,616,58,8,866,84,29
20440:698,2139,1119,409,378,45,2265,953,2935,1730
20441:17,302,654,76,616,58,8,866,84,29
20443:17,302,654,76,616,58,8,866,84,29
20456:17,302,654,76,616,58,8,866,84,29
20463:698,2139,1119,409,378,45,2265,953,2935,1730
20465:17,302,654,76,616,58,8,866,84,29
20466:17,866,650,518,224,226,138,301,361,899
20473:17,302,654,76,616,58,8,866,84,29
20497:224,226,301,736,669,262,787,873,1119,500
20498:17,302,654,76,616,58,8,866,84,29
20507:669,947,409,378,931,45,1187,398,353,953
20512:224,301,736,669,262,873,947,1410,901,378
20520:669,500,947,409,378,931,45,1187,398,353
20544:17,302,654,76,616,58,8,866,84,29
20545:17,302,654,76,616,58,8,866,84,29
20546:17,302,866,84,29,650,70,518,542,354
20547:224,226,301,669,262,787,873,1119,94,947
20549:17,302,654,76,616,58,8,866,84,29
20550:17,302,654,76,616,58,8,866,84,29
20553:17,302,76,616,58,8,84,29,650,81
20555:17,302,654,76,616,58,8,866,84,29
20556:17,224,226,301,262,787,873,1119,94,947
20572:17,302,654,76,616,58,8,866,84,29
20582:17,302,654,76,616,58,8,866,84,29
20607:17,76,616,58,866,84,29,650,81,70
20624:17,302,654,76,616,58,8,866,84,29
20628:17,302,654,76,616,58,8,866,29,650
20655:17,302,654,76,616,58,8,866,84,29
20684:17,302,654,76,616,58,8,866,84,29
20685:17,302,654,76,616,58,8,866,84,29
20697:17,866,650,518,224,226,138,301,361,899
20720:17,302,654,76,616,58,8,866,84,29
20721:302,654,76,616,58,8,866,84,29,650
20735:17,302,654,76,616,58,8,866,84,29
20736:17,302,654,76,616,58,8,866,84,29
20752:224,226,301,669,262,787,873,1119,94,947
20756:301,947,168,45,429,719,353,1002,953,1539
20761:224,301,669,262,873,947,1410,901,931,780
20766:17,302,654,76,616,58,8,866,84,29
20790:17,302,654,76,616,58,8,866,84,29
20807:17,866,650,518,224,226,138,301,361,899
20809:17,866,650,518,224,226,138,301,361,899
20810:17,302,654,76,616,58,8,866,84,29
20812:17,302,654,76,616,58,8,866,84,29
20846:17,302,654,76,616,58,8,866,84,29
20857:17,866,650,518,224,226,138,301,361,899
20858:17,866,650,518,224,226,138,301,361,899
20872:17,8,866,650,518,224,226,138,301,361
20892:17,302,654,76,616,58,8,866,84,29
20906:17,302,654,76,616,58,8,866,84,29
20908:17,302,654,76,616,58,8,866,84,29
20911:17,302,654,76,616,58,8,866,84,29
20912:17,302,654,76,616,58,8,866,84,29
20918:17,302,654,76,616,58,8,866,84,29
20926:17,302,654,76,616,58,8,866,84,29
20932:81,70,226,301,736,669,262,787,873,1119
20950:17,302,654,76,616,58,8,866,84,29
20954:17,866,650,518,224,226,138,301,361,899
20973:17,302,654,76,616,58,8,866,84,29
20985:17,302,654,76,616,58,8,866,84,29
20990:17,302,654,76,616,58,8,866,84,29
21028:302,654,76,616,58,8,866,84,29,650
21029:301,947,168,45,429,719,353,1002,953,1539
21030:17,866,650,518,224,226,138,301,361,899
21032:17,302,654,76,616,58,8,866,84,29
21033:17,302,654,76,616,58,8,866,84,29
21037:17,302,654,76,616,58,8,866,84,29
21080:17,302,654,76,616,58,8,866,84,29
21082:17,8,866,650,518,224,226,138,301,361
21084:17,302,654,76,616,58,8,866,84,29
21120:17,302,76,616,58,8,866,84,29,650
21139:17,866,650,518,224,226,138,301,361,899
21140:302,654,76,616,58,8,84,29,650,81
21148:301,698,2139,1119,947,409,378,168,45,2265
21149:17,302,654,76,616,58,8,866,84,29
21151:17,302,654,76,616,58,8,866,84,29
21160:17,302,654,76,616,58,8,866,84,29
21164:17,302,654,616,58,8,866,84,29,650
21196:17,302,654,76,616,58,8,866,84,29
21207:17,302,654,76,616,58,8,866,84,29
21220:17,8,866,650,518,224,226,138,301,736
21246:302,654,76,616,58,8,866,84,650,81
21256:17,302,654,76,616,58,8,866,84,29
21259:17,302,654,616,58,8,866,84,29,650
21266:302,654,76,616,58,8,866,84,29,650
21272:17,302,654,76,616,58,8,866,84,29
21288:17,302,654,76,616,58,8,866,84,29
21317:17,302,654,76,616,58,8,866,84,29
21318:17,866,650,518,224,226,138,301,361,899
21354:17,302,654,76,616,58,8,866,84,29
21384:17,302,654,76,616,58,8,866,84,29
21401:226,301,669,787,873,1119,947,94,931,103
21423:17,302,654,76,616,58,8,866,84,29
21447:224,669,262,873,947,409,1410,901,378,931
21448:302,654,76,616,58,8,866,84,29,650
21469:17,302,654,76,616,58,8,866,84,29
21476:17,302,654,76,616,58,8,866,84,29
21505:17,302,654,76,616,58,8,866,84,29
21514:17,302,654,76,616,58,8,866,84,29
21518:302,654,76,616,58,8,866,84,29,650
21531:17,302,654,76,616,58,8,866,84,29
21542:17,302,654,76,616,58,8,866,84,29
21543:17,302,654,76,616,58,8,866,84,29
21551:226,301,669,787,873,1119,947,94,931,103
21570:8,81,70,224,226,301,669,262,787,873
21585:17,302,654,76,616,58,8,866,84,29
21599:17,302,654,76,616,58,8,866,84,29
21604:17,302,654,76,616,58,8,866,84,29
21608:17,302,654,76,616,58,8,866,84,650
21617:17,8,866,84,29,650,81,70,564,518
21631:17,302,654,76,616,58,8,866,84,29
21633:17,302,654,76,616,58,8,866,84,29
21637:17,302,654,76,616,58,8,866,84,29
21670:17,866,650,518,224,226,138,301,361,899
21689:17,302,654,76,616,58,8,866,84,29
21712:17,302,654,76,58,8,866,84,29,650
21713:302,654,76,616,58,8,866,84,29,650
21714:17,8,866,650,518,224,226,138,301,736
21722:302,654,616,58,8,866,84,29,650,81
21723:17,302,654,616,58,8,866,84,29,650
21732:8,224,301,669,262,873,1119,947,1410,901
21737:17,302,654,76,616,58,8,866,84,29
21745:17,302,654,76,616,58,8,866,84,29
21763:17,76,58,8,866,84,29,650,81,70
21774:17,302,654,76,616,58,8,866,84,29
21787:17,302,654,76,616,58,8,866,84,29
21794:17,302,654,76,616,58,8,866,84,29
21796:17,302,654,76,616,58,8,866,84,29
21834:17,302,654,76,616,58,8,866,84,29
21838:17,302,654,76,616,58,8,866,84,29
21853:17,302,654,76,616,58,8,866,84,29
21868:17,302,654,76,616,58,8,866,84,29
21869:17,302,654,76,616,58,8,866,84,29
21908:302,654,76,616,58,8,84,650,81,70
21912:17,302,654,616,58,8,866,84,29,650
21931:17,302,654,76,616,58,8,866,84,29
21932:17,302,654,76,616,58,8,866,84,29
21933:17,866,650,518,224,226,138,301,361,899
21934:17,302,654,76,616,58,8,866,84,29
21941:17,302,654,76,616,58,8,866,84,29
21943:17,302,654,76,616,58,8,866,84,29
21944:17,302,654,76,616,58,8,866,84,29
21945:17,302,654,76,616,58,8,866,84,29
21947:302,654,76,616,8,866,84,29,650,81
21960:17,302,654,76,616,58,8,866,84,29
21967:17,866,650,518,224,226,138,301,361,899
21968:17,302,654,76,616,58,8,866,84,29
21979:17,302,654,76,616,58,8,866,84,29
21993:17,302,654,76,616,58,8,866,84,29
21996:17,302,654,76,616,58,8,866,84,29
22003:17,302,654,76,616,58,8,866,84,29
22012:301,669,947,409,378,931,168,45,1187,398
22016:302,654,76,616,58,8,866,84,29,650
22017:17,866,650,518,224,226,138,301,361,899
22029:17,302,654,76,616,58,8,866,84,29
22030:17,302,654,76,616,58,8,866,84,29
22036:17,302,654,76,616,58,8,866,84,29
22037:17,302,654,76,616,58,8,866,84,29
22060:17,302,654,76,616,58,8,866,84,29
22080:224,301,669,262,873,947,1410,901,931,168
22085:17,302,654,76,616,58,8,866,84,29
22102:17,302,654,76,616,58,8,866,84,29
22109:302,654,76,58,8,866,84,29,650,81
22111:17,302,654,76,616,58,8,866,84,29
22116:17,302,654,76,616,58,8,866,84,29
22124:17,302,654,76,616,58,8,866,84,29
22128:17,302,654,76,616,58,8,866,84,29
22158:17,302,654,76,616,58,8,84,29,650
22164:17,302,654,76,616,58,8,866,84,29
22165:17,302,654,76,616,58,866,84,29,650
22173:226,301,669,787,873,1119,94,947,931,168
22176:17,302,654,76,616,58,8,866,84,29
22184:17,654,76,616,58,8,866,84,29,650
22198:17,302,654,76,616,58,8,866,84,29
22201:17,302,654,76,616,58,8,866,84,29
22213:17,302,654,76,616,58,8,866,84,29
22222:17,302,654,76,616,58,8,866,84,29
22226:17,302,654,76,616,58,8,866,84,29
22236:17,302,654,76,616,58,8,866,84,29
22245:698,2139,1119,409,378,45,2265,953,2935,1730
22246:17,302,654,76,616,58,8,866,84,29
22251:81,70,226,262,873,986,1535,780,1276,5767
22262:17,302,654,76,616,58,8,866,84,29
22263:654,76,616,58,8,866,84,29,81,70
22280:17,302,654,76,616,58,8,866,84,29
22286:17,302,654,76,616,58,8,866,84,29
22299:224,669,262,873,947,1410,901,931,780,429
22304:224,669,262,873,947,1410,901,931,780,429
22324:17,302,654,76,616,58,8,866,84,29
22326:17,302,654,76,616,58,8,866,84,29
22337:17,302,654,76,616,58,8,866,84,29
22346:302,654,76,616,58,8,866,84,29,650
22354:17,302,654,76,616,58,8,866,84,29
22363:17,866,650,518,224,226,138,301,361,899
22366:17,302,654,76,616,58,8,84,29,650
22372:17,302,654,616,58,8,866,84,29,650
22373:17,302,654,76,616,58,8,866,84,29
22382:17,302,654,76,616,58,8,866,84,29
22388:17,302,654,76,616,58,8,866,84,29
22392:710,1744,441,1002,2715,1065,5287,2917,3976,3506
22399:17,302,654,76,616,58,8,866,84,29
22400:81,70,226,301,669,262,787,873,1119,947
22401:17,302,654,76,616,58,8,866,84,29
22418:81,70,226,698,262,873,2139,1119,986,409
22426:226,301,669,787,873,1119,947,94,409,378
22427:302,654,76,616,58,8,866,84,29,650
22430:17,302,654,76,616,8,866,84,29,650
22431:17,302,654,76,616,58,8,866,84,29
22436:17,302,654,76,58,8,866,84,29,650
22459:302,654,76,616,58,8,866,84,29,650
22464:17,302,654,76,616,58,8,866,84,29
22465:17,302,654,76,616,58,8,866,84,29
22469:17,866,650,518,224,226,138,301,361,899
22476:17,654,76,616,58,8,866,84,29,650
22477:17,302,654,76,616,58,8,866,84,29
22479:17,302,654,76,616,58,8,866,84,29
22483:17,302,654,76,616,58,8,866,84,29
22492:17,302,654,76,616,58,8,866,84,29
22493:17,302,654,76,616,58,8,866,84,29
22497:301,947,168,45,429,719,353,1002,953,1539
22501:17,302,654,76,616,58,8,866,84,29
22515:5048,5145,2048,98,4600,6774,9127,13894,741,17974
22521:17,302,654,76,616,58,8,866,84,29
22523:302,654,76,616,58,8,866,84,29,650
22533:17,302,654,76,616,58,8,866,84,29
22538:17,302,654,76,616,58,8,866,84,29
22546:17,302,654,76,616,58,866,84,29,650
22568:17,302,654,76,58,8,866,84,29,650
22574:81,70,224,226,301,669,262,787,873,1119
22575:17,866,650,518,224,226,138,301,361,899
22579:17,302,654,76,616,58,8,866,84,29
22580:17,302,654,76,616,58,8,866,84,29
22581:17,302,654,76,616,58,8,866,84,650
22583:17,302,654,76,616,58,8,866,84,29
22586:17,302,654,76,616,58,8,866,84,29
22592:17,302,654,76,616,58,8,866,84,29
22603:17,302,654,76,616,58,8,866,84,29
22624:17,8,866,650,518,224,226,138,301,736
22639:17,654,76,8,866,84,29,650,81,70
22675:17,866,650,518,224,226,138,301,361,899
22681:224,226,301,669,262,787,873,1119,94,947
22682:17,302,654,76,616,58,8,866,84,29
22685:17,302,654,76,616,58,8,866,84,29
22691:17,654,76,8,866,84,29,650,81,70
22699:302,654,76,616,58,8,866,84,29,650
22703:17,302,654,76,616,58,8,866,84,29
22706:17,302,654,76,616,58,8,866,84,29
22711:8,301,262,1119,947,168,45,1276,429,719
22741:17,302,654,76,616,58,8,866,84,29
22748:17,654,76,58,8,866,84,29,650,81
22755:17,302,654,76,616,58,8,866,84,29
22759:17,302,654,616,58,8,866,84,29,650
22794:17,302,654,76,616,58,8,866,84,29
22799:302,654,76,616,58,8,866,84,29,81
22800:17,302,654,76,616,58,8,866,84,29
22806:17,302,654,76,616,58,8,866,84,29
22807:17,302,654,76,616,58,8,866,84,29
22808:8,224,226,301,669,262,787,873,1119,94
22823:301,947,168,45,429,719,353,1002,953,1539
22824:17,302,654,76,616,58,8,866,84,29
22825:17,302,654,76,616,58,8,866,84,29
22835:17,302,654,76,616,58,8,84,29,650
22844:17,302,76,616,8,866,84,29,650,81
22850:17,302,654,76,616,58,8,866,84,29
22851:17,302,654,76,616,58,8,866,84,29
22862:226,301,669,787,873,1119,947,94,931,168
22863:17,302,654,76,616,58,8,866,84,29
22867:17,302,654,76,616,58,8,866,84,29
22872:302,654,76,616,58,8,866,84,29,650
22873:17,302,654,76,616,58,8,866,29,650
22887:17,302,654,76,616,58,8,866,84,29
22888:17,76,616,58,8,866,84,29,650,81
22893:17,302,654,76,616,58,8,866,84,29
22901:17,302,654,76,616,58,8,866,84,29
22903:17,654,76,616,58,8,866,84,29,650
22906:17,302,654,76,616,58,8,866,84,29
22936:17,302,654,76,616,58,8,866,84,29
22949:736,947,378,1539,3704,718,6503,699,7006,3855
22979:17,302,654,76,616,58,8,866,84,29
22983:17,654,616,58,8,866,84,29,650,81
22986:81,70,224,226,301,669,262,787,873,1119
23000:224,226,301,669,262,787,873,1119,94,947
23040:17,302,654,76,616,58,8,866,84,29
23044:17,302,654,76,616,58,8,866,84,29
23055:17,302,654,76,616,58,8,866,84,29
23057:17,8,866,650,518,224,226,138,301,361
23073:302,654,76,616,58,8,866,84,29,650
23099:17,302,654,76,616,58,8,866,84,29
23110:8,224,669,262,873,1119,947,1410,901,931
23111:17,302,654,616,58,8,866,84,29,650
23112:17,70,226,262,873,986,1535,780,1276,5767
23113:17,302,654,76,616,58,8,866,84,29
23114:17,302,654,76,616,58,8,866,84,29
23127:17,302,654,76,616,58,8,866,84,29
23133:17,302,654,76,616,58,8,866,84,29
23183:17,866,650,518,224,226,138,301,361,899
23208:17,302,654,76,616,58,8,866,84,29
23221:17,302,654,76,616,58,8,866,84,29
23229:17,302,654,76,616,58,8,866,84,29
23234:17,302,654,76,616,58,8,866,84,29
23244:17,302,654,76,616,58,8,866,84,29
23252:224,301,669,262,873,947,1410,901,931,168
23254:17,302,654,76,616,58,8,866,84,29
23255:17,302,654,76,616,58,8,866,84,29
23277:17,302,654,76,616,58,8,866,84,29
23311:224,226,301,669,262,787,873,1119,94,947
23323:17,302,654,76,616,58,8,866,84,29
23335:17,8,866,650,81,70,518,224,226,138
23340:17,302,654,76,616,58,8,866,84,29
23367:17,302,654,76,616,58,8,866,84,29
23382:302,654,76,616,58,8,866,84,29,650
23399:17,302,654,76,616,58,8,866,84,29
23408:17,302,654,76,616,58,8,866,84,29
23423:17,866,650,518,224,226,138,301,736,361
23433:654,76,616,58,8,29,650,81,70,564
23448:17,302,654,76,616,58,8,866,84,29
23452:17,302,76,616,8,866,84,29,650,81
23458:17,8,866,650,518,224,226,138,301,361
23464:698,2139,1119,409,378,45,2265,953,2935,1730
23465:17,302,654,76,616,58,8,866,84,29
23498:17,302,654,76,616,58,8,866,84,29
23508:81,70,224,226,301,669,262,787,873,1119
23514:17,302,654,76,616,58,8,866,84,29
23542:224,226,301,669,262,787,873,1119,947,94
23544:17,8,866,650,518,224,226,138,301,361
23548:17,302,654,76,616,58,8,866,84,29
23549:8,698,262,2139,1119,409,378,45,2265,1276
23569:17,302,654,616,58,8,84,29,650,81
23587:17,866,650,81,70,518,224,226,138,301
23595:17,302,654,76,616,58,8,866,84,29
23606:17,302,654,616,58,8,866,84,29,650
23631:81,70,226,736,262,873,500,986,378,1535
23637:17,654,76,616,58,8,866,84,29,650
23653:17,866,650,518,224,226,138,301,361,899
23670:17,302,654,76,616,58,8,866,84,29
23678:17,302,654,76,616,58,8,866,84,29
23686:17,302,654,76,616,58,866,84,29,81
23692:17,866,650,518,224,226,138,301,361,899
23699:17,302,654,76,616,58,8,866,84,29
23711:17,302,654,76,616,58,8,866,84,29
23714:17,302,654,76,616,58,8,866,84,650
23735:17,302,654,76,616,58,8,866,84,29
23751:17,866,650,518,224,226,138,301,361,899
23779:17,302,654,76,616,58,8,866,84,29
23785:17,302,654,76,616,58,8,866,84,29
23827:17,70,226,262,873,986,1535,780,1276,5767
23828:17,8,866,650,518,224,226,138,301,361
23847:17,8,866,650,518,224,226,138,301,361
23865:17,302,654,76,616,58,8,866,84,29
23872:17,866,650,518,224,226,138,301,361,899
23895:17,302,654,76,616,58,8,866,84,29
23907:17,302,654,76,616,58,8,866,84,29
23919:17,302,654,76,616,58,8,866,84,29
23923:17,302,654,76,616,58,8,866,84,29
23934:17,302,654,76,616,58,8,866,84,29
23943:17,302,654,76,616,58,8,866,84,29
23959:17,302,76,616,58,8,866,84,29,650
23960:17,302,654,616,58,8,866,84,29,650
23961:17,302,654,76,616,58,8,866,84,29
23962:17,302,654,76,616,58,8,866,84,29
23963:654,76,616,58,8,866,84,29,650,81
23979:17,302,654,76,616,58,8,866,84,29
23997:17,866,650,81,70,518,224,226,138,301
24018:654,76,616,58,8,84,29,650,81,70
24019:17,866,650,518,224,226,138,301,361,899
24056:17,302,654,76,616,58,8,866,84,29
24060:17,302,654,76,616,58,8,866,84,29
24061:17,302,654,76,616,58,8,866,84,29
24075:17,302,654,76,616,58,8,866,84,29
24083:17,302,654,76,616,58,8,866,84,29
24100:17,302,654,76,616,58,8,866,84,29
24129:17,302,654,616,58,8,866,84,29,650
24144:301,947,168,45,429,719,353,1002,953,1539
24146:17,302,654,76,616,58,8,866,84,29
24155:81,70,224,226,301,669,262,787,873,1119
24157:6503,8725,5048,3207,9210,30605,24848,22533,24450,10842
24158:81,70,226,262,873,986,1535,780,1276,5767
24162:17,302,654,76,616,58,8,866,84,29
24175:224,226,301,669,262,787,873,1119,94,947
24179:17,8,866,650,518,224,226,138,301,361
24184:17,866,650,518,224,226,138,301,361,899
24185:17,302,654,76,616,58,8,866,84,29
24199:17,302,654,76,616,58,8,866,84,29
24206:17,302,654,76,616,58,8,866,84,29
24210:81,70,226,262,873,986,1535,780,1276,5767
24219:302,654,76,616,58,8,866,84,29,650
24236:17,302,654,76,616,58,8,866,84,29
24248:17,866,650,518,224,226,138,301,361,899
24262:17,866,650,518,224,226,138,301,361,899
24265:17,302,654,76,616,58,8,866,84,29
24269:302,654,76,616,58,8,866,84,29,650
24273:17,302,654,76,616,58,8,866,84,29
24286:17,302,654,76,616,58,8,866,84,29
24309:17,866,650,518,224,226,138,301,361,899
24317:81,70,224,226,301,669,262,787,873,1119
24331:301,947,168,45,429,719,353,1002,953,1539
24339:17,302,654,76,616,58,8,866,84,29
24349:17,302,654,76,616,58,8,866,84,29
24397:17,302,654,76,616,58,8,866,84,650
24409:17,302,654,76,616,58,8,866,84,29
24413:302,654,76,616,58,8,866,84,29,650
24418:17,302,654,76,616,58,8,866,84,29
24421:698,2139,1119,409,378,45,2265,953,2935,1730
24440:17,302,654,76,616,58,8,866,84,29
24468:17,866,650,518,224,226,138,301,361,899
24473:224,226,301,669,262,787,873,1119,94,947
24489:17,302,654,76,616,58,8,866,84,29
24536:17,302,654,616,58,8,866,84,29,650
24558:736,378,1539,3704,718,6503,699,7006,3855,4021
24580:17,302,654,76,616,58,8,866,84,29
24581:17,302,654,76,616,58,8,866,84,29
24591:17,302,654,76,616,58,8,866,84,29
24617:17,70,226,262,873,986,1535,780,1276,5767
24618:17,866,650,518,224,226,138,301,361,899
24623:17,302,654,76,616,58,8,866,84,29
